RowID,PolType,PolicyNo,ForeName,Surname,Addr1,Addr2,Addr3,Postcode,DOB,mobile,eMail,RegNo,DrvLicNo,DeviceID,ABICode,ALFKey,Date_Inc,Date_Exp,OrinDate,CanDate
3718,Travel,TRA467764085,ELLA,Baker,417 Napier Road,Southend-on-Sea,Essex,SS493RZ,17/11/98,07422805553,ELLABaker84@googlemail.com,,,d90437396,,ALF5985292,21/08/16,26/07/15,08/02/17,09/10/17
3719,MP,MP5887506180,LOLA,Taylor,759 Park Terrace,Telford,Shropshire,TD667ZH,12/11/55,07003527556,LOLA_Taylor@bt.com,UD86CHP,Taylor76865475,d35988139,abi82508347889,ALF9792894,21/08/16,09/03/16,11/11/18,19/07/15
3720,Travel,TRA446553741,ETHAN,Allen,222 Falcon Close,Northampton,Northamptonshire,NN755PH,01/06/62,07457288409,ETHANAllen409@hotmail.com,,,d35653238,,ALF3687295,05/05/15,21/12/17,30/06/17,10/08/16
3721,Loans,LOA645549113,JASMINE,Griffiths,176 Russell Road,Manchester,Greater Manchester,MN523SN,22/12/88,07516484568,JASMINEGriffiths@plusnet.co.uk,,,d94188985,,ALF6201183,13/04/18,07/05/16,11/11/18,01/02/15
3722,Loans,LOA567719320,HARRY,Turner,320 Birchfield Lanes,Salford,Greater Manchester,SF544DT,03/07/36,07409497877,HTurner537@plusnet.com,,,d83400030,,ALF1589870,13/09/15,27/09/16,04/11/17,28/11/15
3723,Motor,MOT146603377,MATILDA,Harvey,677 Blythe Cross,Huddersfield,West Yorkshire,HD853YE,20/08/96,07661179628,MATILDAHarvey842@gmail.com,QH87XCY,Harvey59388786,d40385308,abi79395569267,ALF8868833,29/07/15,27/03/15,07/07/15,15/04/17
3724,Motor,MOT146603377,JAYDEN,Harvey,677 Blythe Cross,Huddersfield,West Yorkshire,HD853YE,28/05/40,07321046216,JAYDENHarvey@virgin.uk.mail,QH87XCY,Harvey73259079,d40385308,abi79395569267,ALF8868833,29/07/15,27/03/15,07/07/15,15/04/17
3725,MP,MP1724921186,ISAAC,Parker,241 Barclay Sidings,Birmingham,West Midlands,BM751JC,22/12/60,07912381958,ISAAC_Parker@talktalk.net,IQ12DUO,Parker73474951,d67104159,abi85235822046,ALF4826562,27/07/17,26/07/16,18/08/17,07/02/18
3726,Motor,MOT335124387,OLIVER,Chapman,783 Springfield Road,Doncaster,South Yorkshire,DR227LX,04/12/51,07715612599,O_Chapman@ee-mail.uk.com,NR56XWB,Chapman23086765,d93268240,abi84978209157,ALF7125709,12/03/17,18/01/15,17/03/17,16/07/15
3727,HH,HH8164150716,SOPHIE,Carter,247 Chaucer Road,Northampton,Northamptonshire,NN648JZ,10/11/61,07962274204,S_Carter767@virginmail.com,,,d86907840,,ALF2541443,01/11/16,28/03/16,16/04/15,01/08/15
3728,HH,HH9689915439,TOMMY,Jenkins,903 Low Drift,Reading,Berkshire,RG241ES,12/04/43,07014228811,TOMMYJenkins822@virgin.uk.mail,,,d35384773,,ALF9267583,20/07/17,12/09/18,18/05/15,22/02/17
3729,Van,VAN977102580,LYLA,Evans,788 Old School Lane,Bristol,Avon,BL146EA,27/07/97,07659506414,LYLAEvans@vodafone.com,LY77FJT,Evans45647058,d65092301,abi47248867762,ALF8412854,22/01/16,30/03/16,17/05/16,16/09/18
3730,MP,MP7464182404,MARYAM,Turner,837 North Lane,Dudley,West Midlands,DY602XV,20/01/50,07371583472,MARYAM_Turner@virgin.com,IU82MOI,Turner87640473,d42348463,abi59113918368,ALF0532883,03/12/15,09/12/16,04/11/16,31/10/16
3731,MP,MP7464182404,VIOLET,Turner,837 North Lane,Dudley,West Midlands,DY602XV,12/06/57,07443659279,VTurner@virginmail.com,IU82MOI,Turner53612239,d42348463,abi59113918368,ALF0532883,03/12/15,09/12/16,04/11/16,31/10/16
3732,Van,VAN819035436,DAISY,Jenkins,580 Kingsley Road,Blackburn,Lancashire,BK941PX,10/11/84,07004808710,DJenkins219@bt.com,LV74HSV,Jenkins48509044,d54900177,abi68568476807,ALF9587910,17/08/16,28/04/17,05/05/17,12/11/15
3733,HH,HH6655836285,BEATRICE,Edwards,409 Vaughan Limes,Stoke-on-Trent,Staffordshire,ST866FR,10/06/41,07416416453,B_Edwards162@o2.uk,,,d43406248,,ALF7067068,15/03/15,07/12/15,13/03/17,06/12/16
3734,Van,VAN646595107,MOLLY,Khan,423 Lloyd Elms,Liverpool,Merseyside,LV664MH,15/01/56,07342641348,MKhan77@vodafone.uk,YL32QOE,Khan74339608,d66418889,abi06009965948,ALF4533669,17/12/17,19/12/15,10/08/17,14/06/15
3735,Travel,TRA867867322,DANIEL,Russell,480 Kelso Newydd,Liverpool,Merseyside,LV933IL,14/09/77,07941215481,DRussell477@googlemail.co.uk,,,d21061063,,ALF9254353,08/09/18,03/07/18,22/01/19,12/12/16
3736,Motor,MOT123682990,BONNIE,Young,666 Pound Close,Doncaster,South Yorkshire,DR112WX,14/08/83,07117061968,BYoung@virgin.uk.mail,MH69XGH,Young88419471,d38359120,abi90384559850,ALF2114852,03/12/15,14/10/15,19/08/15,24/01/17
3737,MP,MP9969806765,JAXON,Phillips,140 Lloyd Elms,Reading,Berkshire,RG429NY,20/11/53,07200577589,JAXONPhillips928@o2.uk,RL38TNO,Phillip23109430,d36435805,abi43600315285,ALF6325685,28/07/16,13/05/17,10/07/17,20/10/18
3738,Loans,LOA205931355,ELSIE,Hughes,488 Symphony Mews,Southend-on-Sea,Essex,SS423SU,22/01/42,07096715477,ELSIEHughes@ee-mail.uk.com,,,d61305920,,ALF5031878,24/04/15,01/10/18,19/12/16,10/11/18
3739,MP,MP5427540858,VIOLET,Richards,606 Queen Street,Middlesbrough,North Yorkshire,MB174FT,09/08/95,07209038288,VRichards224@aol.mail.uk,XZ21NCR,Richard76770260,d53444690,abi07371104819,ALF9548028,27/06/17,29/06/18,25/04/16,04/04/18
3740,Motor,MOT644113868,DANIEL,Richards,736 Portland Road,Liverpool,Merseyside,LV214EZ,08/03/69,07808487144,D_Richards989@icloud.com,IE67XXK,Richard75761585,d29808802,abi41691642311,ALF4195321,19/04/17,29/07/17,17/04/17,05/03/18
3741,MP,MP7986913720,DANIEL,Richards,736 Portland Road,Liverpool,Merseyside,LV214EZ,08/03/69,07808487144,D_Richards989@icloud.com,PB03LOW,Richard75761585,d29808802,abi45931591998,ALF4195321,26/04/15,09/04/18,15/12/17,08/07/17
3742,Loans,LOA502414929,DAISY,Powell,357 Park Terrace,Swindon,Wiltshire,SW632EC,07/05/98,07372085767,D_Powell@mail.com,,,d22393034,,ALF1619031,02/11/15,22/07/16,26/10/17,29/09/17
3743,HH,HH2791448207,SOPHIE,Baker,395 Chester Road,Maidstone,Kent,MS495HL,19/10/91,07443218151,SOPHIE_Baker@hotmail.com,,,d21111460,,ALF9357595,23/08/15,28/08/16,02/03/19,24/02/16
3744,Travel,TRA004527241,FINLEY,Martin,52 Highfield Road,Bolton,Greater Manchester,BO874WU,31/07/44,07512485834,FINLEYMartin@vodafone.uk,,,d67385256,,ALF8445188,27/01/17,30/09/18,11/10/18,27/05/15
3745,Van,VAN163949039,MICHAEL,Khan,225 Jasmine Close,Brighton,East Sussex,BN628KJ,23/12/35,07087673665,MKhan@bt.com,KO32LLR,Khan71766331,d96024750,abi27635291457,ALF9888478,28/09/18,06/09/16,16/09/16,27/07/16
3746,HH,HH6471479329,FLORENCE,Brown,37 North Road,Belfast,Ulster,BF292CO,31/08/98,07498396876,FLORENCEBrown398@ee.com,,,d26382696,,ALF5697517,28/06/16,22/09/17,23/01/16,02/10/15
3747,Loans,LOA015299674,RORY,Davis,617 The Grove,Dudley,West Midlands,DY647XE,09/10/77,07057427878,RORYDavis@aol.com,,,d19147880,,ALF8438803,15/07/17,14/05/18,05/10/15,06/11/18
3748,Van,VAN703062322,LOTTIE,Stevens,286 Woodstock Wynd,Bournemouth,Dorset,BH399KB,02/05/85,07411760223,LOTTIEStevens@virgin.uk.mail,SJ35PTA,Stevens42832831,d99533020,abi40906246548,ALF8867523,24/10/15,17/10/15,22/01/16,13/06/16
3749,Travel,TRA520600044,FRANCESCA,Mason,541 Hall Drive,Middlesbrough,North Yorkshire,MB803QT,31/01/58,07473321319,FMason870@googlemail.co.uk,,,d10185878,,ALF4355934,13/03/16,22/09/18,22/01/19,30/12/15
3750,Motor,MOT427542421,HARVEY,Ali,943 Ennerdale Top,Sheffield,South Yorkshire,SH941BG,21/11/68,07243344759,HARVEYAli@sky.com,SR84PWN,Ali76344345,d22152237,abi66585379426,ALF7719523,19/02/17,06/06/17,08/08/17,26/11/16
3751,HH,HH9478208561,TOBY,Watson,24 The Grove,Bournemouth,Dorset,BH474NJ,14/08/86,07463908111,TOBY_Watson648@vodafone.uk,,,d27100204,,ALF2065732,13/01/19,20/12/15,22/02/19,11/12/17
3752,Motor,MOT460674232,MAISIE,Wood,93 Walton Road,Belfast,Ulster,BF989RH,18/12/96,07239881747,MAISIEWood89@ee-mail.uk.com,VF71TFI,Wood78290234,d52575971,abi85055853379,ALF3290794,13/07/16,17/10/18,27/08/16,29/06/16
3753,Travel,TRA539237165,ROSIE,Matthews,297 Church Road,Liverpool,Merseyside,LV124ZL,14/08/01,07976878387,ROSIEMatthews@aol.com,,,d52887207,,ALF7279977,26/08/18,03/07/16,11/11/15,15/05/16
3754,Loans,LOA264831743,MUHAMMAD,Wilson,755 Cresswell Moor,Belfast,Ulster,BF603SE,11/04/37,07817372520,MUHAMMADWilson635@aol.com,,,d4669352,,ALF5455336,24/08/18,11/05/16,02/10/16,07/02/18
3755,Van,VAN790300487,ADAM,Russell,510 London Road,Newcastle-upon-Tyne,Tyne and Wear,NC994QR,20/11/77,07804229793,A_Russell@googlemail.com,DF38PGI,Russell9947454,d46700000,abi05654629252,ALF9130841,13/09/18,02/09/15,23/05/16,03/02/17
3756,Van,VAN945996624,HANNAH,Rogers,441 Church Brow,Milton Keynes,Buckinghamshire,MK889BV,08/03/98,07499886460,HANNAH_Rogers@mail.com,ND28YYB,Rogers5764365,d38603209,abi72603627627,ALF8770830,21/04/15,05/09/17,13/09/17,11/07/18
3757,Van,VAN820661597,EVA,Murray,489 Silver Street,Stockton-on-Tees,County Durham,SK836HQ,17/06/62,07839932991,EVA_Murray@icloud.co.uk,GB06QTB,Murray36647134,d5278565,abi61583415265,ALF4183339,17/10/15,15/09/17,24/01/15,28/09/16
3758,MP,MP1008572332,CHLOE,Gray,269 North Street,Northampton,Northamptonshire,NN173LJ,08/09/63,07796368063,CHLOEGray127@o2.co.uk,HA92OTY,Gray47804190,d60662038,abi53814387716,ALF4561170,12/07/15,02/04/16,15/11/15,21/02/19
3759,HH,HH7681436487,ARCHIE,James,26 Carr Grove,Doncaster,South Yorkshire,DR447UU,03/12/71,07556136761,AJames778@o2.com,,,d48042089,,ALF6417772,26/07/16,25/02/18,27/11/15,10/12/17
3760,MP,MP1045405466,OLLIE,Dixon,893 Pinewood Close,Bournemouth,Dorset,BH764HS,26/12/42,07189146975,OLLIEDixon@virginmail.com,FX46UXQ,Dixon12986470,d83537246,abi97718552331,ALF4146045,28/03/19,26/11/15,12/03/16,07/01/15
3761,Motor,MOT631168576,LUCA,Foster,349 Sandown Road,Liverpool,Merseyside,LV354TY,28/11/72,07890064300,L_Foster@aol.mail.uk,KZ25HQS,Foster63359311,d82491679,abi77139618404,ALF1774089,15/07/16,25/08/17,14/01/17,14/03/16
3762,Travel,TRA739356625,ELLIE,Russell,197 Onslow Wynd,Edinburgh,Midlothian,ED282NG,11/03/53,07209702123,ELLIE_Russell@icloud.com,,,d70390727,,ALF2279623,21/11/16,16/12/15,03/09/18,12/12/16
3763,Loans,LOA537604898,ALEX,Hunt,858 Cannon Sidings,Swindon,Wiltshire,SW181HK,25/08/67,07283224533,ALEX_Hunt911@ee.co.uk,,,d59896498,,ALF8194476,21/04/15,08/03/19,15/01/15,25/03/17
3764,HH,HH1281878631,BEATRICE,Young,462 St Pancras Way,Ipswich,Suffolk,IP839WP,06/12/64,07315769109,BYoung@hotmail.com,,,d42336068,,ALF7859764,06/12/16,04/01/16,06/08/15,17/10/15
3765,HH,HH9446372021,ARTHUR,Mitchell,282 Leicester South,Chelmsford,Essex,CH121AE,01/07/91,07364073258,ARTHURMitchell891@godaddy.co.uk,,,d60424185,,ALF0887826,05/02/16,17/05/15,08/10/17,03/09/16
3766,Motor,MOT650108138,MOHAMMED,Roberts,296 Curzon Dene,Bournemouth,Dorset,BH187PM,19/01/96,07932558381,MRoberts@yahoo.com,WU42RBQ,Roberts68737889,d31556669,abi97609351086,ALF6743631,17/05/17,20/12/16,10/01/15,02/10/16
3767,MP,MP1321971322,HARRY,Rogers,515 Hornbeam Close,Nottingham,Nottinghamshire,NT143EC,21/12/52,07505384812,HARRY_Rogers@vodafone.uk,AP65SXN,Rogers79746586,d17800596,abi19084942091,ALF2000355,15/01/17,05/01/17,31/01/15,14/06/18
3768,MP,MP9083388153,EZRA,Morris,480 Highfield Road,Bristol,Avon,BL111OT,15/06/44,07660682228,E_Morris391@gmail.com,GN11NAE,Morris13127910,d15325623,abi33613610118,ALF9030559,10/11/15,12/01/17,14/07/16,08/02/16
3769,Motor,MOT693836588,MOHAMMED,Hussain,22 Kingsway,Stoke-on-Trent,Staffordshire,ST836YL,02/10/75,07076535679,MHussain205@googlemail.com,YQ10FPQ,Hussain16802297,d43858860,abi52826535032,ALF2102319,28/03/19,28/02/16,14/02/17,18/03/18
3770,MP,MP7092339814,JAXON,Palmer,555 Hillside Close,Blackburn,Lancashire,BK910MH,09/04/72,07170183651,JPalmer576@yahoo.co.uk,VQ45RAD,Palmer88665658,d64115606,abi36721743319,ALF3234617,02/04/17,21/09/17,18/09/17,10/03/19
3771,Motor,MOT094633533,AVA,Mitchell,456 Saxon Road,Southend-on-Sea,Essex,SS478VR,22/02/00,07804147970,AMitchell@ee-mail.uk.com,VN10LAL,Mitchel14915278,d44678508,abi74898721705,ALF7826245,07/10/15,24/10/15,07/01/19,30/12/15
3772,MP,MP8665109010,AVA,Mitchell,456 Saxon Road,Southend-on-Sea,Essex,SS478VR,22/02/00,07804147970,AMitchell@ee-mail.uk.com,WV28RWU,Mitchel14915278,d44678508,abi89121550517,ALF7826245,03/02/17,08/03/17,31/10/17,01/12/18
3773,Motor,MOT108026815,AVA,Mitchell,456 Saxon Road,Southend-on-Sea,Essex,SS478VR,22/02/00,07804147970,AMitchell@ee-mail.uk.com,ZL82ENO,Mitchel14915278,d44678508,abi54467430904,ALF7826245,18/09/16,19/04/17,24/01/16,02/12/17
3774,Travel,TRA220436592,AVA,Mitchell,456 Saxon Road,Southend-on-Sea,Essex,SS478VR,22/02/00,07804147970,AMitchell@ee-mail.uk.com,,,d44678508,,ALF7826245,30/05/16,28/10/16,14/10/15,10/09/15
3775,MP,MP6877936550,HENRY,Rogers,272 Melrose Avenue,Telford,Shropshire,TD807TE,09/04/99,07031925444,HENRY_Rogers@vodafone.uk,OM00JVA,Rogers21588247,d10483963,abi47212265357,ALF1130402,30/04/18,03/04/16,04/10/18,14/04/18
3776,Van,VAN615589141,AMELIA,Stevens,351 Richmond Road,Belfast,Ulster,BF573XB,08/11/44,07537154562,AMELIAStevens652@sky.com,VX31FHQ,Stevens13098567,d27410433,abi48071824557,ALF6923972,23/02/19,23/04/18,01/04/19,02/07/15
3777,Van,VAN615589141,RILEY,Stevens,351 Richmond Road,Belfast,Ulster,BF573XB,13/09/45,07263205112,RILEYStevens134@godaddy.co.uk,VX31FHQ,Stevens5687021,d27410433,abi48071824557,ALF6923972,23/02/19,23/04/18,01/04/19,02/07/15
3778,Van,VAN818188694,REUBEN,Kelly,284 Richmond Road,Cambridge,Cambridgeshire,CE288RG,20/05/47,07689077116,RKelly@mail.com,UF09BOI,Kelly89291877,d26030413,abi85821123536,ALF0146861,29/09/17,23/06/17,01/11/15,09/03/15
3779,Travel,TRA040400604,RALPH,Knight,568 Nursery Lane,Aberdeen,Highlands,AN320UX,08/05/40,07654891674,RALPH_Knight982@godaddy.co.uk,,,d34078910,,ALF8063806,30/12/15,21/04/15,13/12/17,23/02/17
3780,Loans,LOA597049234,ELEANOR,Evans,554 Richmond Road,Bolton,Greater Manchester,BO393XE,06/11/70,07969497100,ELEANOREvans860@o2.co.uk,,,d33954205,,ALF9606987,25/02/16,03/06/15,25/06/17,22/09/16
3781,Loans,LOA294666340,LIAM,Murray,594 Chilton Maltings,Luton,Bedfordshire,LU904RS,05/06/96,07930838403,LIAMMurray527@vodafone.com,,,d33808315,,ALF2438952,05/02/19,10/10/15,10/05/17,30/01/15
3782,Loans,LOA751351633,SOFIA,Begum,665 Windsor Road,Southend-on-Sea,Essex,SS795TM,08/06/61,07771148256,S_Begum381@virgin.com,,,d93039922,,,15/02/15,10/06/17,31/12/16,28/04/15
3783,Van,VAN517254035,SUMMER,Begum,610 Beach Wynd,Bolton,Greater Manchester,BO310UR,28/01/38,07173377930,SUMMERBegum@bt.com,VT48YRB,Begum58813614,d1238794,abi78177051157,ALF9001680,16/01/18,13/04/15,30/04/16,02/10/15
3784,MP,MP1398887152,ISABELLE,Hill,526 Blythe Cross,Colchester,Essex,CO493BH,21/02/50,07768538028,ISABELLE_Hill@virginmail.com,VM50YIF,Hill81496439,d59286648,abi82978597752,ALF8568267,04/06/17,02/11/16,25/10/16,05/04/16
3785,Motor,MOT098716250,JAMES,Russell,652 Chaucer Road,Walsall,West Midlands,WL207YI,23/01/73,07345608440,JAMESRussell@ee.co.uk,EA27PBZ,Russell88956224,d64157019,abi69905916646,ALF5325649,09/04/19,17/08/16,19/06/17,28/05/18
3786,MP,MP1865458338,RONNIE,Martin,502 Priory Close,Edinburgh,Midlothian,ED769UY,02/06/86,07876620864,RONNIEMartin154@yahoo.co.uk,YA03TFA,Martin71058045,d62303188,abi49007177935,ALF7668171,04/08/15,28/05/16,24/03/16,30/05/15
3787,HH,HH3847414866,JACK,Morris,690 Lime Avenue,Glasgow,Clyde,GW228OS,13/09/53,07428695845,JACKMorris@o2.uk,,,d63277411,,ALF8520565,12/11/15,13/10/18,05/07/18,22/12/17
3788,HH,HH2819531300,BELLA,Butler,500 Wharf Coppice,Leicester,Leicestershire,LC715OH,07/10/67,07513575550,BELLA_Butler892@godaddy.co.uk,,,d87736941,,ALF1728419,14/05/16,30/03/17,12/09/16,24/12/16
3789,HH,HH0914311484,CHARLES,Rogers,760 Bridle Parade,Wolverhampton,West Midlands,WV214IH,20/06/86,07874423589,CRogers180@ee-mail.uk.com,,,d94714337,,ALF3278178,07/05/16,04/09/15,07/12/15,15/05/15
3790,Motor,MOT400228312,MARTHA,Davies,43 Manor Farm Top,Luton,Bedfordshire,LU627GN,28/09/42,07618385811,MARTHA_Davies672@virginmail.com,KK81IWI,Davies78655208,d16597716,abi06462485875,ALF8131365,19/11/15,17/01/18,11/04/19,09/02/17
3791,HH,HH0848141949,LOUIE,Roberts,286 Colchester Crest,Leeds,West Yorkshire,LD838VO,23/03/49,07454643416,LOUIERoberts834@talktalk.net,,,d82355882,,ALF7348013,29/04/17,13/01/17,20/08/15,10/03/15
3792,Travel,TRA537005179,HARRIET,Baker,606 Quarry Road,Bournemouth,Dorset,BH343ZW,04/05/76,07851234005,H_Baker@yahoo.com,,,d81225642,,ALF3042922,04/11/15,30/07/15,28/05/16,04/01/18
3793,Loans,LOA655840043,FRANCESCA,Lloyd,835 Cambridge Road,Belfast,Ulster,BF349FK,28/03/55,07642164547,FRANCESCALloyd469@aol.com,,,d2927430,,ALF7737488,16/09/18,06/04/17,23/01/16,24/11/17
3794,HH,HH3420584315,JOSEPH,Chapman,795 Denham Hey,Walsall,West Midlands,WL599XP,21/04/49,07691488057,JOSEPHChapman@yahoo.com,,,d81276231,,ALF2344620,03/07/15,07/07/17,20/12/18,30/05/16
3795,Motor,MOT902826380,WILLOW,Rogers,119 Russell Road,Bradford,West Yorkshire,BR302OH,10/05/68,07823275062,WILLOW_Rogers74@googlemail.co.uk,RH24OKY,Rogers82442798,d92873929,abi99774805248,ALF0369408,02/10/15,14/01/15,16/08/18,26/06/17
3796,Loans,LOA807373746,MASON,Foster,543 Carnoustie Moor,Birmingham,West Midlands,BM879TC,12/11/89,07116669305,M_Foster@icloud.co.uk,,,d78681309,,ALF9094860,08/05/18,13/11/17,26/01/19,08/12/18
3797,Motor,MOT472101616,MICHAEL,King,911 Kirklatch Court,Oxford,Oxfordshire,OX466VX,21/07/90,07415778660,MICHAELKing147@hotmail.com,ZI58TIK,King91017108,d63388311,abi83574793858,ALF9144782,07/10/15,06/09/15,26/06/17,19/05/15
3798,HH,HH8191489886,PHOEBE,Cook,133 Middle Road,Aberdeen,Highlands,AN763SR,01/12/42,07241184613,PCook793@plusnet.co.uk,,,d66537985,,ALF5736990,20/02/19,09/04/17,14/06/16,06/02/15
3799,Motor,MOT685646704,HARRIET,Robinson,904 Woodcroft Cloisters,Huddersfield,West Yorkshire,HD844ZA,24/02/42,07186668141,HRobinson@ee.com,BE10TGH,Robinso53184589,d87999607,abi85986169798,ALF5163992,27/04/16,14/03/15,24/04/16,19/04/18
3800,Travel,TRA615200159,JESSICA,Murphy,593 Bridle Parade,Swindon,Wiltshire,SW954NJ,30/07/40,07077229307,JMurphy@o2.uk,,,d57421769,,ALF6862701,11/02/15,31/01/17,19/05/15,25/08/17
3801,HH,HH2496757787,AURORA,Harrison,413 Daleside,Cardiff,South Glamorgan,CF880CF,29/05/47,07051014640,AHarrison@virgin.uk.mail,,,d24978950,,ALF7140876,10/02/17,29/06/16,04/11/16,01/06/16
3802,Travel,TRA624782904,KAI,White,149 Kensington Piece,Birmingham,West Midlands,BM186DJ,02/11/95,07427368369,KWhite104@sky.com,,,d83133623,,ALF4723546,22/11/18,25/04/16,08/09/18,30/05/15
3803,Van,VAN145279542,HARPER,Mills,460 Orchard Drive,Bolton,Greater Manchester,BO642IL,28/07/54,07051849952,HARPERMills936@vodafone.com,HN38HWH,Mills79855560,d59889653,abi17185356301,ALF1211823,09/04/15,10/12/16,13/02/19,27/07/15
3804,HH,HH4385655226,DAVID,Jackson,559 Chester Road,Sunderland,Tyne and Wear,SD114MY,09/09/66,07461485753,DJackson@ee.co.uk,,,d31178467,,ALF6531913,19/03/16,10/06/18,03/08/15,22/06/16
3805,Travel,TRA635947308,SARA,Richardson,984 Vaughan Limes,Luton,Bedfordshire,LU605QW,19/04/87,07949318521,SARA_Richardson157@plusnet.co.uk,,,d38898604,,ALF4459636,01/02/19,09/12/15,29/10/16,10/03/15
3806,Loans,LOA574303604,EVIE,Ward,270 Coniston Close,Liverpool,Merseyside,LV208FA,20/07/43,07804726866,EVIE_Ward91@aol.com,,,d85174627,,ALF3472263,18/06/17,20/10/17,17/08/17,29/10/16
3807,Van,VAN619486862,RORY,Williams,451 Craig Ddu,Coventry,West Midlands,CV192SM,16/05/92,07698446960,RORYWilliams@yahoo.co.uk,TE66UJX,William98635588,d71828127,abi84359975601,ALF1848255,20/12/18,16/11/16,31/08/17,06/04/16
3808,Travel,TRA836161953,ANNA,Khan,111 Beach Wynd,Nottingham,Nottinghamshire,NT616TI,04/12/93,07101517891,ANNAKhan47@googlemail.co.uk,,,d42390198,,ALF9668389,13/02/18,16/07/18,27/11/17,02/11/16
3809,Motor,MOT448901130,ELIJAH,Mitchell,259 Mayfield Avenue,Derby,Derbyshire,DB556VX,14/08/01,07844001291,EMitchell176@hotmail.com,FD02MMO,Mitchel21345486,d95041393,abi97913089664,ALF7762200,30/11/16,24/08/15,25/11/17,10/01/16
3810,Motor,MOT668761673,LUCAS,Wilkinson,375 Wharf Coppice,Poole,Dorset,PE789JW,03/07/44,07124646626,LUCAS_Wilkinson526@virgin.uk.mail,LK53XRR,Wilkins56434764,d65407238,abi57605288612,ALF1509670,08/01/18,,17/03/18,22/06/17
3811,Motor,MOT162230802,JASMINE,Richards,168 Poplar Close,Derby,Derbyshire,DB663AA,04/12/57,07096637830,JASMINERichards790@virgin.uk.mail,DK16TLZ,Richard33250624,d75698462,abi36015151022,ALF3033430,18/04/15,26/01/15,16/07/15,18/12/15
3812,Van,VAN292876119,DAVID,Brown,763 Trades Lane,Derby,Derbyshire,DB128ZA,10/10/46,07598031741,DAVID_Brown@icloud.co.uk,IF45RPH,Brown62598137,d79846724,abi13380776820,ALF1328815,18/05/18,14/04/18,22/09/17,19/02/17
3813,HH,HH6741360899,MUHAMMAD,Williams,413 Riverside,Plymouth,Devon,PY287RM,01/03/74,07988952885,M_Williams996@googlemail.com,,,d48109880,,ALF3862750,09/05/16,04/05/18,16/10/15,05/05/18
3814,Van,VAN873286004,MICHAEL,Harrison,262 West Avenue,Chelmsford,Essex,CH620ZT,10/03/37,07880614158,MICHAEL_Harrison@ee.co.uk,CN42LEZ,Harriso30805744,d30066772,abi73656461409,ALF2391454,31/12/15,14/04/16,10/06/16,12/07/16
3815,Motor,MOT746180928,DYLAN,Owen,111 Pine Courtyard,Liverpool,Merseyside,LV778YU,17/08/85,07026562924,DYLANOwen@hotmail.com,MY53RRO,Owen67153393,d92487269,abi93487245183,ALF5440129,30/09/17,04/05/18,02/12/17,01/10/15
3816,Motor,MOT112708485,LAYLA,Bailey,742 Chaucer Road,Peterborough,Cambridgeshire,PB125ZJ,25/08/99,07561299531,L_Bailey@ee.co.uk,ZJ71KPB,Bailey85837586,d48482113,abi19396089171,ALF1393537,02/04/16,15/06/17,01/01/16,11/04/19
3817,Motor,MOT112708485,WILLIAM,Bailey,742 Chaucer Road,Peterborough,Cambridgeshire,PB125ZJ,23/05/36,07205382351,W_Bailey57@aol.com,ZJ71KPB,Bailey29686178,d48482113,abi19396089171,ALF1393537,02/04/16,15/06/17,01/01/16,11/04/19
3818,Loans,LOA292516284,CARTER,Jones,304 Willingham Close,Middlesbrough,North Yorkshire,MB315SS,19/09/60,07454494742,CJones@ee-mail.uk.com,,,d69077272,,ALF5728163,25/04/18,09/04/16,31/01/16,25/09/16
3819,MP,MP5777151443,JACK,Powell,98 Mayfield Avenue,Stockton-on-Tees,County Durham,SK633CC,15/12/90,07447252612,JACKPowell@virgin.uk.mail,FL59HVU,Powell57176258,d60720254,abi02855355659,ALF5810263,24/10/18,15/01/18,03/01/19,12/06/18
3820,Motor,MOT481053058,JENSON,Simpson,256 Curzon Dene,Liverpool,Merseyside,LV449QO,09/08/86,07844395239,JENSONSimpson@talktalk.net,RS76RAE,Simpson15324025,d16044688,abi54119266101,ALF2165700,29/10/15,05/02/17,23/09/15,12/09/17
3821,Travel,TRA296672853,TOMMY,Matthews,893 Low Drift,Stockton-on-Tees,County Durham,SK887ZW,23/05/72,07466279036,TOMMYMatthews@googlemail.co.uk,,,d39499081,,ALF9283801,23/12/15,01/03/19,18/09/16,24/04/19
3822,HH,HH4614401171,MARIA,Martin,695 Symphony Mews,Wolverhampton,West Midlands,WV987LC,07/08/72,07797152140,MARIA_Martin@ee-mail.uk.com,,,d13528251,,ALF0319049,09/01/16,15/01/15,13/09/16,29/05/17
3823,Loans,LOA732457478,AMBER,Dixon,121 Chatham Celyn,Dundee,Angus,DD138FX,21/04/00,07000639613,AMBERDixon@yahoo.com,,,d75069754,,ALF1267731,19/04/17,25/10/18,07/07/15,17/07/18
3824,MP,MP5269356826,DARCEY,Robinson,482 Northwood Hey,Birmingham,West Midlands,BM393WL,08/08/83,07569620624,DARCEY_Robinson@virginmail.com,OE84LHD,Robinso92545075,d43422754,abi97497966807,ALF3758170,14/04/18,29/01/19,02/09/15,26/03/19
3825,Motor,MOT277534261,IRIS,Murphy,492 The Mount,Milton Keynes,Buckinghamshire,MK154WY,07/03/87,07749640626,IRISMurphy@aol.com,CW29SWB,Murphy39990346,d64004497,abi25453310836,ALF3433554,17/05/18,03/10/16,01/09/17,28/12/16
